Date,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
7/24/2016 19:15,14.8245,78.098,,,,,
7/24/2016 19:30,14.8291,78.098,,,,,
7/24/2016 19:45,14.8314,78.098,,,,,
7/24/2016 20:00,14.8337,78.098,,,,,
7/24/2016 20:15,14.8355,77.923,,,,,
7/24/2016 20:30,14.8355,77.923,,,,,
7/24/2016 20:45,14.8332,77.923,,,,,
7/24/2016 21:00,14.8332,77.923,,,,,
7/24/2016 21:15,14.8395,77.749,,,,,
7/24/2016 21:30,14.8372,77.749,,,,,
7/24/2016 21:45,14.8395,77.749,,,,,
7/24/2016 22:00,14.8372,77.749,,,,,
7/24/2016 22:15,14.8349,77.749,,,,,
7/24/2016 22:30,14.8395,77.749,,,,,
7/24/2016 22:45,14.8372,77.749,,,,,
7/24/2016 23:00,14.8419,77.749,,,,,
7/24/2016 23:15,14.8372,77.749,,,,,
7/24/2016 23:30,14.8395,77.749,,,,,
7/24/2016 23:45,14.839,77.574,,,,,
7/25/2016 0:00,14.8343,77.574,,,,,
7/25/2016 0:15,14.8366,77.574,,,,,
7/25/2016 0:30,14.8343,77.574,,,,,
7/25/2016 0:45,14.8366,77.574,,,,,
7/25/2016 1:00,14.8343,77.574,,,,,
7/25/2016 1:15,14.832,77.574,,,,,
7/25/2016 1:30,14.8366,77.574,,,,,
7/25/2016 1:45,14.832,77.574,,,,,
