"TOA5","1417_Afono","CR350","5663","CR350-CELL205.Std.01.04","CPU:Samoa Mesonet_stream gauge_v04p1.CRB","55812","MetData"
"TIMESTAMP","RECORD","Wlvl_Avg","Twt_Avg","RF_Tot"
"2024-06-04 17:20:00",4434,0.095,26.07,0
"2024-06-04 17:25:00",4435,0.095,26.07,0
"2024-06-04 17:30:00",4436,0.095,26.07,0
"2024-06-04 17:35:00",4437,0.095,26.06,0
"2024-06-04 17:40:00",4438,0.095,26.06,0
"2024-06-04 17:45:00",4439,0.095,26.06,0
"2024-06-04 17:50:00",4440,0.097,26.05,0
"2024-06-04 17:55:00",4441,0.098,26.05,0
"2024-06-04 18:00:00",4442,0.099,26.04,0
"2024-06-04 18:05:00",4443,0.1,26.03,0
"2024-06-04 18:10:00",4444,0.1,26.03,0
"2024-06-04 18:15:00",4445,0.101,26.02,0
"2024-06-04 18:20:00",4446,0.102,26.02,0
"2024-06-04 18:25:00",4447,0.103,26.01,0
"2024-06-04 18:30:00",4448,0.103,26.01,0
"2024-06-04 18:35:00",4449,0.102,26,0
"2024-06-04 18:40:00",4450,0.101,25.99,0
"2024-06-04 18:45:00",4451,0.1,25.99,0
"2024-06-04 18:50:00",4452,0.1,25.98,0
"2024-06-04 18:55:00",4453,0.099,25.98,0
"2024-06-04 19:00:00",4454,0.098,25.97,0
"2024-06-04 19:05:00",4455,0.098,25.97,0
"2024-06-04 19:10:00",4456,0.097,25.96,0
"2024-06-04 19:15:00",4457,0.097,25.95,0
"2024-06-04 19:20:00",4458,0.097,25.95,0
"2024-06-04 19:25:00",4459,0.096,25.94,0
"2024-06-04 19:30:00",4460,0.096,25.93,0
"2024-06-04 19:35:00",4461,0.096,25.93,0
"2024-06-04 19:40:00",4462,0.096,25.92,0
"2024-06-04 19:45:00",4463,0.095,25.91,0
"2024-06-04 19:50:00",4464,0.095,25.91,0
"2024-06-04 19:55:00",4465,0.095,25.9,0
"2024-06-04 20:00:00",4466,0.095,25.89,0
"2024-06-04 20:05:00",4467,0.095,25.88,0
"2024-06-04 20:10:00",4468,0.095,25.88,0
"2024-06-04 20:15:00",4469,0.095,25.87,0
"2024-06-04 20:20:00",4470,0.094,25.87,0
"2024-06-04 20:25:00",4471,0.094,25.86,0
"2024-06-04 20:30:00",4472,0.094,25.85,0
"2024-06-04 20:35:00",4473,0.094,25.85,0
"2024-06-04 20:40:00",4474,0.094,25.84,0
"2024-06-04 20:45:00",4475,0.094,25.84,0
"2024-06-04 20:50:00",4476,0.094,25.83,0
"2024-06-04 20:55:00",4477,0.094,25.82,0
"2024-06-04 21:00:00",4478,0.093,25.82,0
"2024-06-04 21:05:00",4479,0.093,25.81,0
"2024-06-04 21:10:00",4480,0.093,25.81,0
"2024-06-04 21:15:00",4481,0.093,25.8,0
"2024-06-04 21:20:00",4482,0.093,25.8,0
"2024-06-04 21:25:00",4483,0.093,25.79,0
"2024-06-04 21:30:00",4484,0.093,25.79,0
"2024-06-04 21:35:00",4485,0.093,25.78,0
"2024-06-04 21:40:00",4486,0.092,25.78,0
"2024-06-04 21:45:00",4487,0.092,25.78,0
"2024-06-04 21:50:00",4488,0.092,25.77,0
"2024-06-04 21:55:00",4489,0.092,25.77,0
"2024-06-04 22:00:00",4490,0.092,25.77,0
"2024-06-04 22:05:00",4491,0.092,25.76,0
"2024-06-04 22:10:00",4492,0.092,25.76,0
"2024-06-04 22:15:00",4493,0.092,25.76,0
"2024-06-04 22:20:00",4494,0.092,25.75,0
"2024-06-04 22:25:00",4495,0.092,25.75,0
"2024-06-04 22:30:00",4496,0.091,25.75,0
"2024-06-04 22:35:00",4497,0.091,25.75,0
"2024-06-04 22:40:00",4498,0.091,25.75,0
"2024-06-04 22:45:00",4499,0.091,25.74,0
"2024-06-04 22:50:00",4500,0.091,25.74,0
"2024-06-04 22:55:00",4501,0.091,25.74,0
"2024-06-04 23:00:00",4502,0.091,25.73,0
"2024-06-04 23:05:00",4503,0.091,25.73,0
"2024-06-04 23:10:00",4504,0.091,25.73,0
"2024-06-04 23:15:00",4505,0.091,25.73,0
"2024-06-04 23:20:00",4506,0.091,25.73,0
"2024-06-04 23:25:00",4507,0.091,25.73,0
"2024-06-04 23:30:00",4508,0.091,25.73,0
"2024-06-04 23:35:00",4509,0.091,25.72,0
"2024-06-04 23:40:00",4510,0.091,25.72,0
"2024-06-04 23:45:00",4511,0.091,25.72,0
"2024-06-04 23:50:00",4512,0.091,25.72,0
"2024-06-04 23:55:00",4513,0.09,25.72,0
"2024-06-04 24:00:00",4514,0.09,25.71,0
"2024-06-05 00:05:00",4515,0.09,25.71,0
"2024-06-05 00:10:00",4516,0.09,25.71,0
"2024-06-05 00:15:00",4517,0.09,25.7,0
"2024-06-05 00:20:00",4518,0.09,25.7,0
"2024-06-05 00:25:00",4519,0.09,25.7,0
"2024-06-05 00:30:00",4520,0.09,25.69,0
"2024-06-05 00:35:00",4521,0.09,25.69,0
"2024-06-05 00:40:00",4522,0.089,25.69,0
"2024-06-05 00:45:00",4523,0.089,25.68,0
"2024-06-05 00:50:00",4524,0.089,25.68,0
"2024-06-05 00:55:00",4525,0.089,25.68,0
"2024-06-05 01:00:00",4526,0.089,25.68,0
"2024-06-05 01:05:00",4527,0.089,25.67,0
"2024-06-05 01:10:00",4528,0.089,25.67,0
"2024-06-05 01:15:00",4529,0.089,25.67,0
"2024-06-05 01:20:00",4530,0.089,25.66,0
"2024-06-05 01:25:00",4531,0.089,25.66,0
"2024-06-05 01:30:00",4532,0.089,25.66,0
"2024-06-05 01:35:00",4533,0.089,25.65,0
"2024-06-05 01:40:00",4534,0.089,25.65,0
"2024-06-05 01:45:00",4535,0.088,25.65,0
"2024-06-05 01:50:00",4536,0.088,25.65,0
"2024-06-05 01:55:00",4537,0.089,25.64,0
"2024-06-05 02:00:00",4538,0.088,25.64,0
"2024-06-05 02:05:00",4539,0.088,25.63,0
"2024-06-05 02:10:00",4540,0.088,25.63,0
"2024-06-05 02:15:00",4541,0.088,25.63,0
"2024-06-05 02:20:00",4542,0.088,25.63,0
"2024-06-05 02:25:00",4543,0.088,25.63,0
"2024-06-05 02:30:00",4544,0.088,25.63,0
"2024-06-05 02:35:00",4545,0.088,25.63,0
"2024-06-05 02:40:00",4546,0.088,25.62,0
"2024-06-05 02:45:00",4547,0.088,25.62,0
"2024-06-05 02:50:00",4548,0.088,25.62,0
"2024-06-05 02:55:00",4549,0.088,25.62,0
"2024-06-05 03:00:00",4550,0.088,25.61,0
"2024-06-05 03:05:00",4551,0.088,25.61,0
"2024-06-05 03:10:00",4552,0.088,25.61,0
"2024-06-05 03:15:00",4553,0.088,25.61,0
"2024-06-05 03:20:00",4554,0.087,25.61,0
"2024-06-05 03:25:00",4555,0.087,25.6,0
"2024-06-05 03:30:00",4556,0.087,25.6,0
"2024-06-05 03:35:00",4557,0.087,25.6,0
"2024-06-05 03:40:00",4558,0.087,25.6,0
"2024-06-05 03:45:00",4559,0.087,25.59,0
"2024-06-05 03:50:00",4560,0.087,25.59,0
"2024-06-05 03:55:00",4561,0.087,25.59,0
"2024-06-05 04:00:00",4562,0.087,25.58,0
"2024-06-05 04:05:00",4563,0.087,25.58,0
"2024-06-05 04:10:00",4564,0.087,25.58,0
"2024-06-05 04:15:00",4565,0.087,25.58,0
"2024-06-05 04:20:00",4566,0.087,25.58,0
"2024-06-05 04:25:00",4567,0.086,25.57,0
"2024-06-05 04:30:00",4568,0.086,25.57,0
"2024-06-05 04:35:00",4569,0.086,25.57,0
"2024-06-05 04:40:00",4570,0.086,25.56,0
"2024-06-05 04:45:00",4571,0.086,25.56,0
"2024-06-05 04:50:00",4572,0.086,25.56,0
"2024-06-05 04:55:00",4573,0.086,25.56,0
"2024-06-05 05:00:00",4574,0.086,25.56,0
"2024-06-05 05:05:00",4575,0.086,25.56,0
"2024-06-05 05:10:00",4576,0.086,25.56,0
"2024-06-05 05:15:00",4577,0.086,25.56,0
"2024-06-05 05:20:00",4578,0.086,25.56,0
"2024-06-05 05:25:00",4579,0.086,25.56,0
"2024-06-05 05:30:00",4580,0.085,25.56,0
"2024-06-05 05:35:00",4581,0.086,25.56,0
"2024-06-05 05:40:00",4582,0.085,25.56,0
"2024-06-05 05:45:00",4583,0.085,25.55,0
"2024-06-05 05:50:00",4584,0.085,25.55,0
"2024-06-05 05:55:00",4585,0.086,25.55,0
"2024-06-05 06:00:00",4586,0.085,25.55,0
"2024-06-05 06:05:00",4587,0.086,25.56,0
"2024-06-05 06:10:00",4588,0.086,25.56,0
"2024-06-05 06:15:00",4589,0.086,25.56,0
"2024-06-05 06:20:00",4590,0.087,25.56,0
"2024-06-05 06:25:00",4591,0.087,25.55,0
"2024-06-05 06:30:00",4592,0.089,25.55,0
"2024-06-05 06:35:00",4593,0.091,25.55,0
"2024-06-05 06:40:00",4594,0.093,25.55,0
"2024-06-05 06:45:00",4595,0.093,25.55,0
"2024-06-05 06:50:00",4596,0.094,25.55,0
"2024-06-05 06:55:00",4597,0.096,25.55,0
"2024-06-05 07:00:00",4598,0.095,25.54,0
"2024-06-05 07:05:00",4599,0.094,25.54,0
"2024-06-05 07:10:00",4600,0.094,25.54,0
"2024-06-05 07:15:00",4601,0.094,25.54,0
"2024-06-05 07:20:00",4602,0.094,25.54,0
"2024-06-05 07:25:00",4603,0.094,25.54,0
"2024-06-05 07:30:00",4604,0.093,25.55,0
"2024-06-05 07:35:00",4605,0.093,25.55,0
"2024-06-05 07:40:00",4606,0.093,25.56,0
"2024-06-05 07:45:00",4607,0.093,25.55,0
"2024-06-05 07:50:00",4608,0.092,25.55,0
"2024-06-05 07:55:00",4609,0.092,25.55,0
"2024-06-05 08:00:00",4610,0.091,25.56,0
"2024-06-05 08:05:00",4611,0.091,25.56,0
"2024-06-05 08:10:00",4612,0.091,25.57,0
"2024-06-05 08:15:00",4613,0.091,25.58,0
"2024-06-05 08:20:00",4614,0.091,25.58,0
"2024-06-05 08:25:00",4615,0.091,25.58,0
"2024-06-05 08:30:00",4616,0.091,25.59,0
"2024-06-05 08:35:00",4617,0.091,25.59,0
"2024-06-05 08:40:00",4618,0.091,25.6,0
"2024-06-05 08:45:00",4619,0.091,25.6,0
"2024-06-05 08:50:00",4620,0.091,25.6,0
"2024-06-05 08:55:00",4621,0.091,25.61,0
"2024-06-05 09:00:00",4622,0.09,25.61,0
"2024-06-05 09:05:00",4623,0.09,25.62,0
"2024-06-05 09:10:00",4624,0.09,25.62,0
"2024-06-05 09:15:00",4625,0.09,25.63,0
"2024-06-05 09:20:00",4626,0.09,25.63,0
"2024-06-05 09:25:00",4627,0.09,25.64,0
"2024-06-05 09:30:00",4628,0.089,25.64,0
"2024-06-05 09:35:00",4629,0.089,25.65,0
"2024-06-05 09:40:00",4630,0.089,25.65,0
"2024-06-05 09:45:00",4631,0.089,25.66,0
"2024-06-05 09:50:00",4632,0.089,25.66,0
"2024-06-05 09:55:00",4633,0.089,25.67,0
"2024-06-05 10:00:00",4634,0.089,25.67,0
"2024-06-05 10:05:00",4635,0.088,25.68,0
"2024-06-05 10:10:00",4636,0.088,25.69,0
"2024-06-05 10:15:00",4637,0.088,25.69,0
"2024-06-05 10:20:00",4638,0.088,25.7,0
"2024-06-05 10:25:00",4639,0.088,25.7,0
"2024-06-05 10:30:00",4640,0.089,25.71,0
"2024-06-05 10:35:00",4641,0.088,25.71,0
"2024-06-05 10:40:00",4642,0.088,25.72,0
"2024-06-05 10:45:00",4643,0.088,25.72,0
"2024-06-05 10:50:00",4644,0.088,25.73,0
"2024-06-05 10:55:00",4645,0.087,25.73,0
"2024-06-05 11:00:00",4646,0.087,25.74,0
"2024-06-05 11:05:00",4647,0.087,25.74,0
"2024-06-05 11:10:00",4648,0.087,25.74,0
"2024-06-05 11:15:00",4649,0.087,25.74,0
"2024-06-05 11:20:00",4650,0.087,25.75,0
"2024-06-05 11:25:00",4651,0.087,25.75,0
"2024-06-05 11:30:00",4652,0.087,25.76,0
"2024-06-05 11:35:00",4653,0.087,25.76,0
"2024-06-05 11:40:00",4654,0.087,25.77,0
"2024-06-05 11:45:00",4655,0.087,25.77,0
"2024-06-05 11:50:00",4656,0.087,25.78,0
"2024-06-05 11:55:00",4657,0.086,25.78,0
"2024-06-05 12:00:00",4658,0.086,25.79,0
"2024-06-05 12:05:00",4659,0.087,25.79,0
"2024-06-05 12:10:00",4660,0.086,25.79,0
"2024-06-05 12:15:00",4661,0.086,25.8,0
"2024-06-05 12:20:00",4662,0.087,25.8,0
"2024-06-05 12:25:00",4663,0.086,25.8,0
"2024-06-05 12:30:00",4664,0.086,25.81,0
"2024-06-05 12:35:00",4665,0.086,25.81,0
"2024-06-05 12:40:00",4666,0.086,25.81,0
"2024-06-05 12:45:00",4667,0.086,25.81,0
"2024-06-05 12:50:00",4668,0.086,25.81,0
"2024-06-05 12:55:00",4669,0.086,25.82,0
"2024-06-05 13:00:00",4670,0.086,25.82,0
"2024-06-05 13:05:00",4671,0.086,25.82,0
"2024-06-05 13:10:00",4672,0.086,25.83,0
"2024-06-05 13:15:00",4673,0.086,25.83,0
"2024-06-05 13:20:00",4674,0.086,25.84,0
"2024-06-05 13:25:00",4675,0.086,25.85,0
"2024-06-05 13:30:00",4676,0.085,25.86,0
"2024-06-05 13:35:00",4677,0.085,25.87,0
"2024-06-05 13:40:00",4678,0.085,25.88,0
"2024-06-05 13:45:00",4679,0.085,25.89,0
"2024-06-05 13:50:00",4680,0.086,25.89,0
"2024-06-05 13:55:00",4681,0.086,25.9,0
"2024-06-05 14:00:00",4682,0.085,25.9,0
"2024-06-05 14:05:00",4683,0.085,25.9,0
"2024-06-05 14:10:00",4684,0.085,25.91,0
"2024-06-05 14:15:00",4685,0.085,25.91,0
"2024-06-05 14:20:00",4686,0.085,25.91,0
"2024-06-05 14:25:00",4687,0.085,25.91,0
"2024-06-05 14:30:00",4688,0.085,25.92,0
"2024-06-05 14:35:00",4689,0.085,25.92,0
"2024-06-05 14:40:00",4690,0.085,25.92,0
"2024-06-05 14:45:00",4691,0.085,25.92,0
"2024-06-05 14:50:00",4692,0.085,25.92,0
"2024-06-05 14:55:00",4693,0.085,25.92,0
"2024-06-05 15:00:00",4694,0.085,25.92,0
"2024-06-05 15:05:00",4695,0.085,25.92,0
"2024-06-05 15:10:00",4696,0.084,25.93,0
"2024-06-05 15:15:00",4697,0.085,25.93,0
"2024-06-05 15:20:00",4698,0.085,25.93,0
"2024-06-05 15:25:00",4699,0.085,25.93,0
"2024-06-05 15:30:00",4700,0.085,25.92,0
"2024-06-05 15:35:00",4701,0.084,25.92,0
"2024-06-05 15:40:00",4702,0.084,25.92,0
"2024-06-05 15:45:00",4703,0.084,25.93,0
"2024-06-05 15:50:00",4704,0.084,25.93,0
"2024-06-05 15:55:00",4705,0.084,25.93,0
"2024-06-05 16:00:00",4706,0.084,25.92,0
"2024-06-05 16:05:00",4707,0.084,25.92,0
"2024-06-05 16:10:00",4708,0.084,25.92,0
"2024-06-05 16:15:00",4709,0.084,25.92,0
"2024-06-05 16:20:00",4710,0.084,25.92,0
"2024-06-05 16:25:00",4711,0.084,25.92,0
"2024-06-05 16:30:00",4712,0.084,25.91,0
"2024-06-05 16:35:00",4713,0.084,25.91,0
"2024-06-05 16:40:00",4714,0.084,25.91,0
"2024-06-05 16:45:00",4715,0.084,25.9,0
"2024-06-05 16:50:00",4716,0.084,25.9,0
"2024-06-05 16:55:00",4717,0.083,25.9,0
"2024-06-05 17:00:00",4718,0.083,25.9,0
"2024-06-05 17:05:00",4719,0.083,25.9,0
"2024-06-05 17:10:00",4720,0.083,25.89,0
"2024-06-05 17:15:00",4721,0.083,25.88,0
"2024-06-05 17:20:00",4722,0.083,25.88,0
"2024-06-05 17:25:00",4723,0.083,25.88,0
"2024-06-05 17:30:00",4724,0.083,25.88,0
"2024-06-05 17:35:00",4725,0.083,25.88,0
"2024-06-05 17:40:00",4726,0.083,25.88,0
"2024-06-05 17:45:00",4727,0.083,25.88,0
"2024-06-05 17:50:00",4728,0.083,25.87,0
"2024-06-05 17:55:00",4729,0.082,25.87,0
"2024-06-05 18:00:00",4730,0.082,25.87,0
"2024-06-05 18:05:00",4731,0.083,25.86,0
"2024-06-05 18:10:00",4732,0.083,25.86,0
"2024-06-05 18:15:00",4733,0.083,25.86,0
"2024-06-05 18:20:00",4734,0.084,25.85,0
"2024-06-05 18:25:00",4735,0.087,25.85,0
"2024-06-05 18:30:00",4736,0.09,25.84,0
"2024-06-05 18:35:00",4737,0.091,25.83,0
"2024-06-05 18:40:00",4738,0.094,25.82,0
"2024-06-05 18:45:00",4739,0.097,25.81,0
"2024-06-05 18:50:00",4740,0.1,25.8,0
"2024-06-05 18:55:00",4741,0.103,25.79,0
"2024-06-05 19:00:00",4742,0.104,25.78,0
"2024-06-05 19:05:00",4743,0.103,25.78,0
"2024-06-05 19:10:00",4744,0.102,25.77,0
"2024-06-05 19:15:00",4745,0.101,25.76,0
"2024-06-05 19:20:00",4746,0.101,25.75,0
"2024-06-05 19:25:00",4747,0.1,25.75,0
"2024-06-05 19:30:00",4748,0.099,25.74,0
"2024-06-05 19:35:00",4749,0.098,25.74,0
"2024-06-05 19:40:00",4750,0.098,25.73,0
"2024-06-05 19:45:00",4751,0.099,25.73,0
"2024-06-05 19:50:00",4752,0.099,25.72,0
"2024-06-05 19:55:00",4753,0.099,25.72,0
"2024-06-05 20:00:00",4754,0.099,25.71,0
"2024-06-05 20:05:00",4755,0.099,25.71,0
"2024-06-05 20:10:00",4756,0.099,25.7,0
"2024-06-05 20:15:00",4757,0.098,25.7,0
"2024-06-05 20:20:00",4758,0.098,25.69,0
"2024-06-05 20:25:00",4759,0.097,25.69,0
"2024-06-05 20:30:00",4760,0.096,25.69,0
"2024-06-05 20:35:00",4761,0.096,25.69,0
"2024-06-05 20:40:00",4762,0.095,25.68,0
"2024-06-05 20:45:00",4763,0.094,25.68,0
"2024-06-05 20:50:00",4764,0.094,25.67,0
"2024-06-05 20:55:00",4765,0.093,25.67,0
"2024-06-05 21:00:00",4766,0.093,25.66,0
"2024-06-05 21:05:00",4767,0.092,25.66,0
"2024-06-05 21:10:00",4768,0.092,25.66,0
"2024-06-05 21:15:00",4769,0.092,25.65,0
"2024-06-05 21:20:00",4770,0.091,25.65,0
"2024-06-05 21:25:00",4771,0.091,25.65,0
"2024-06-05 21:30:00",4772,0.091,25.64,0
"2024-06-05 21:35:00",4773,0.091,25.64,0
"2024-06-05 21:40:00",4774,0.091,25.64,0
"2024-06-05 21:45:00",4775,0.091,25.63,0
"2024-06-05 21:50:00",4776,0.091,25.63,0
"2024-06-05 21:55:00",4777,0.091,25.62,0
"2024-06-05 22:00:00",4778,0.091,25.62,0
"2024-06-05 22:05:00",4779,0.091,25.62,0
"2024-06-05 22:10:00",4780,0.091,25.61,0
"2024-06-05 22:15:00",4781,0.091,25.61,0
"2024-06-05 22:20:00",4782,0.09,25.6,0
"2024-06-05 22:25:00",4783,0.09,25.59,0
"2024-06-05 22:30:00",4784,0.09,25.58,0
"2024-06-05 22:35:00",4785,0.09,25.58,0
"2024-06-05 22:40:00",4786,0.09,25.58,0
"2024-06-05 22:45:00",4787,0.09,25.58,0
"2024-06-05 22:50:00",4788,0.089,25.59,0
"2024-06-05 22:55:00",4789,0.089,25.59,0
"2024-06-05 23:00:00",4790,0.089,25.59,0
"2024-06-05 23:05:00",4791,0.089,25.58,0
"2024-06-05 23:10:00",4792,0.089,25.58,0
"2024-06-05 23:15:00",4793,0.089,25.57,0
"2024-06-05 23:20:00",4794,0.088,25.57,0
"2024-06-05 23:25:00",4795,0.088,25.56,0
"2024-06-05 23:30:00",4796,0.088,25.56,0
"2024-06-05 23:35:00",4797,0.088,25.56,0
"2024-06-05 23:40:00",4798,0.088,25.55,0
"2024-06-05 23:45:00",4799,0.088,25.55,0
"2024-06-05 23:50:00",4800,0.088,25.54,0
"2024-06-05 23:55:00",4801,0.087,25.54,0
"2024-06-05 24:00:00",4802,0.087,25.53,0
"2024-06-06 00:05:00",4803,0.087,25.53,0
"2024-06-06 00:10:00",4804,0.087,25.52,0
"2024-06-06 00:15:00",4805,0.087,25.52,0
"2024-06-06 00:20:00",4806,0.087,25.51,0
"2024-06-06 00:25:00",4807,0.087,25.51,0
"2024-06-06 00:30:00",4808,0.087,25.5,0
"2024-06-06 00:35:00",4809,0.087,25.5,0
"2024-06-06 00:40:00",4810,0.087,25.49,0
"2024-06-06 00:45:00",4811,0.086,25.49,0
"2024-06-06 00:50:00",4812,0.086,25.49,0
"2024-06-06 00:55:00",4813,0.086,25.48,0
"2024-06-06 01:00:00",4814,0.086,25.48,0
"2024-06-06 01:05:00",4815,0.086,25.48,0
"2024-06-06 01:10:00",4816,0.086,25.47,0
"2024-06-06 01:15:00",4817,0.086,25.47,0
"2024-06-06 01:20:00",4818,0.086,25.47,0
"2024-06-06 01:25:00",4819,0.086,25.47,0
"2024-06-06 01:30:00",4820,0.086,25.46,0
"2024-06-06 01:35:00",4821,0.085,25.46,0
"2024-06-06 01:40:00",4822,0.085,25.46,0
"2024-06-06 01:45:00",4823,0.085,25.46,0
"2024-06-06 01:50:00",4824,0.085,25.45,0
"2024-06-06 01:55:00",4825,0.085,25.45,0
"2024-06-06 02:00:00",4826,0.085,25.45,0
"2024-06-06 02:05:00",4827,0.085,25.44,0
"2024-06-06 02:10:00",4828,0.085,25.44,0
"2024-06-06 02:15:00",4829,0.085,25.44,0
"2024-06-06 02:20:00",4830,0.085,25.43,0
"2024-06-06 02:25:00",4831,0.084,25.43,0
"2024-06-06 02:30:00",4832,0.084,25.43,0
"2024-06-06 02:35:00",4833,0.084,25.42,0
"2024-06-06 02:40:00",4834,0.084,25.42,0
"2024-06-06 02:45:00",4835,0.084,25.41,0
"2024-06-06 02:50:00",4836,0.084,25.41,0
"2024-06-06 02:55:00",4837,0.084,25.4,0
"2024-06-06 03:00:00",4838,0.084,25.4,0
"2024-06-06 03:05:00",4839,0.084,25.39,0
"2024-06-06 03:10:00",4840,0.084,25.39,0
"2024-06-06 03:15:00",4841,0.084,25.38,0
"2024-06-06 03:20:00",4842,0.084,25.37,0
"2024-06-06 03:25:00",4843,0.084,25.37,0
"2024-06-06 03:30:00",4844,0.083,25.36,0
"2024-06-06 03:35:00",4845,0.083,25.36,0
"2024-06-06 03:40:00",4846,0.083,25.35,0
"2024-06-06 03:45:00",4847,0.083,25.35,0
"2024-06-06 03:50:00",4848,0.083,25.34,0
"2024-06-06 03:55:00",4849,0.083,25.34,0
"2024-06-06 04:00:00",4850,0.083,25.34,0
"2024-06-06 04:05:00",4851,0.083,25.33,0
"2024-06-06 04:10:00",4852,0.083,25.33,0
"2024-06-06 04:15:00",4853,0.083,25.33,0
"2024-06-06 04:20:00",4854,0.083,25.33,0
"2024-06-06 04:25:00",4855,0.083,25.32,0
"2024-06-06 04:30:00",4856,0.083,25.32,0
"2024-06-06 04:35:00",4857,0.082,25.32,0
"2024-06-06 04:40:00",4858,0.082,25.32,0
"2024-06-06 04:45:00",4859,0.082,25.32,0
"2024-06-06 04:50:00",4860,0.082,25.31,0
"2024-06-06 04:55:00",4861,0.082,25.31,0
"2024-06-06 05:00:00",4862,0.082,25.31,0
"2024-06-06 05:05:00",4863,0.082,25.31,0
"2024-06-06 05:10:00",4864,0.082,25.3,0
"2024-06-06 05:15:00",4865,0.082,25.3,0
"2024-06-06 05:20:00",4866,0.082,25.3,0
"2024-06-06 05:25:00",4867,0.082,25.3,0
"2024-06-06 05:30:00",4868,0.082,25.29,0
"2024-06-06 05:35:00",4869,0.082,25.29,0
"2024-06-06 05:40:00",4870,0.081,25.29,0
"2024-06-06 05:45:00",4871,0.081,25.29,0
"2024-06-06 05:50:00",4872,0.081,25.29,0
"2024-06-06 05:55:00",4873,0.082,25.28,0
"2024-06-06 06:00:00",4874,0.081,25.27,0
"2024-06-06 06:05:00",4875,0.081,25.26,0
"2024-06-06 06:10:00",4876,0.081,25.25,0
"2024-06-06 06:15:00",4877,0.081,25.25,0
"2024-06-06 06:20:00",4878,0.081,25.25,0
"2024-06-06 06:25:00",4879,0.081,25.24,0
"2024-06-06 06:30:00",4880,0.081,25.24,0
"2024-06-06 06:35:00",4881,0.081,25.24,0
"2024-06-06 06:40:00",4882,0.081,25.24,0
"2024-06-06 06:45:00",4883,0.081,25.24,0
"2024-06-06 06:50:00",4884,0.081,25.24,0
"2024-06-06 06:55:00",4885,0.081,25.24,0
"2024-06-06 07:00:00",4886,0.08,25.24,0
"2024-06-06 07:05:00",4887,0.08,25.24,0
"2024-06-06 07:10:00",4888,0.08,25.24,0
"2024-06-06 07:15:00",4889,0.08,25.23,0
"2024-06-06 07:20:00",4890,0.08,25.23,0
"2024-06-06 07:25:00",4891,0.08,25.22,0
"2024-06-06 07:30:00",4892,0.08,25.22,0
"2024-06-06 07:35:00",4893,0.08,25.22,0
"2024-06-06 07:40:00",4894,0.08,25.22,0
"2024-06-06 07:45:00",4895,0.08,25.22,0
"2024-06-06 07:50:00",4896,0.08,25.22,0
"2024-06-06 07:55:00",4897,0.08,25.22,0
"2024-06-06 08:00:00",4898,0.08,25.22,0
"2024-06-06 08:05:00",4899,0.079,25.22,0
"2024-06-06 08:10:00",4900,0.079,25.22,0
"2024-06-06 08:15:00",4901,0.079,25.23,0
"2024-06-06 08:20:00",4902,0.079,25.23,0
"2024-06-06 08:25:00",4903,0.079,25.23,0
"2024-06-06 08:30:00",4904,0.079,25.23,0
"2024-06-06 08:35:00",4905,0.079,25.23,0
"2024-06-06 08:40:00",4906,0.079,25.23,0
"2024-06-06 08:45:00",4907,0.079,25.24,0
"2024-06-06 08:50:00",4908,0.079,25.25,0
"2024-06-06 08:55:00",4909,0.079,25.26,0
"2024-06-06 09:00:00",4910,0.079,25.27,0
"2024-06-06 09:05:00",4911,0.078,25.28,0
"2024-06-06 09:10:00",4912,0.078,25.29,0
"2024-06-06 09:15:00",4913,0.078,25.3,0
"2024-06-06 09:20:00",4914,0.078,25.31,0
"2024-06-06 09:25:00",4915,0.078,25.32,0
"2024-06-06 09:30:00",4916,0.078,25.32,0
"2024-06-06 09:35:00",4917,0.078,25.33,0
"2024-06-06 09:40:00",4918,0.078,25.33,0
"2024-06-06 09:45:00",4919,0.077,25.33,0
"2024-06-06 09:50:00",4920,0.077,25.34,0
"2024-06-06 09:55:00",4921,0.077,25.35,0
"2024-06-06 10:00:00",4922,0.077,25.35,0
"2024-06-06 10:05:00",4923,0.077,25.36,0
"2024-06-06 10:10:00",4924,0.077,25.37,0
"2024-06-06 10:15:00",4925,0.077,25.38,0
"2024-06-06 10:20:00",4926,0.077,25.39,0
"2024-06-06 10:25:00",4927,0.077,25.4,0
"2024-06-06 10:30:00",4928,0.077,25.41,0
"2024-06-06 10:35:00",4929,0.076,25.42,0
"2024-06-06 10:40:00",4930,0.076,25.43,0
"2024-06-06 10:45:00",4931,0.076,25.43,0
"2024-06-06 10:50:00",4932,0.076,25.44,0
"2024-06-06 10:55:00",4933,0.076,25.44,0
"2024-06-06 11:00:00",4934,0.076,25.44,0
"2024-06-06 11:05:00",4935,0.076,25.45,0
"2024-06-06 11:10:00",4936,0.075,25.46,0
"2024-06-06 11:15:00",4937,0.075,25.46,0
"2024-06-06 11:20:00",4938,0.075,25.47,0
"2024-06-06 11:25:00",4939,0.075,25.48,0
"2024-06-06 11:30:00",4940,0.075,25.49,0
"2024-06-06 11:35:00",4941,0.075,25.5,0
"2024-06-06 11:40:00",4942,0.075,25.51,0
"2024-06-06 11:45:00",4943,0.074,25.52,0
"2024-06-06 11:50:00",4944,0.074,25.53,0
"2024-06-06 11:55:00",4945,0.074,25.54,0
"2024-06-06 12:00:00",4946,0.074,25.55,0
"2024-06-06 12:05:00",4947,0.074,25.55,0
