"TOA5","Alfono_1316","CR300","4056","CR300-WIFI.Std.10.07","CPU:Samoa Mesonet_universal_v00.CR300","10913","MetData"
"TIMESTAMP","RECORD","SWin_Avg","Tair_Avg","RH_Avg","VP_Avg","VPsat_Avg","VPD_Avg","WS_Avg","WSrs_Avg","WDuv_Avg","WDrs_Avg","WD_StdY","WD_StdCS","RF_Tot"
"2023-12-20 04:10:00",2476,0.1303349,"NAN","NAN","NAN","NAN","NAN",0.427,0.265,204.2,205.7,35.52,31.43,0
"2023-12-20 04:15:00",2477,0.1320633,"NAN","NAN","NAN","NAN","NAN",0.724,0.476,205,200.3,40.8,37.75,0
"2023-12-20 04:20:00",2478,0.1298223,"NAN","NAN","NAN","NAN","NAN",0.689,0.618,170.1,167.2,19.71,18.48,0
"2023-12-20 04:25:00",2479,0.1327785,"NAN","NAN","NAN","NAN","NAN",0.361,0.262,187.4,187.5,25.34,24.83,0
"2023-12-20 04:30:00",2480,0.1319977,"NAN","NAN","NAN","NAN","NAN",0.561,0.512,177.2,176.5,17.51,16.85,0
"2023-12-20 04:35:00",2481,0.1309607,"NAN","NAN","NAN","NAN","NAN",0.39,0.312,160.7,160.3,23.39,22.46,0
"2023-12-20 04:40:00",2482,0.1286899,"NAN","NAN","NAN","NAN","NAN",0.189,0.143,190.1,185.4,17.82,16.94,0
"2023-12-20 04:45:00",2483,0.1336487,"NAN","NAN","NAN","NAN","NAN",0.384,0.265,208.6,212.9,29.11,26.61,0
"2023-12-20 04:50:00",2484,0.1312468,"NAN","NAN","NAN","NAN","NAN",0.344,0.273,192.2,191.8,22.28,21.24,0
"2023-12-20 04:55:00",2485,0.1349241,"NAN","NAN","NAN","NAN","NAN",0.903,0.704,173.5,169,36.32,33.48,0
"2023-12-20 05:00:00",2486,0.1310561,"NAN","NAN","NAN","NAN","NAN",0.403,0.276,184.9,179.9,29.41,27.56,0
"2023-12-20 05:05:00",2487,0.1340182,"NAN","NAN","NAN","NAN","NAN",0.559,0.458,155.4,156.9,25.52,23.26,0
"2023-12-20 05:10:00",2488,0.1331182,"NAN","NAN","NAN","NAN","NAN",0.506,0.36,195.9,194.5,33.49,30.87,0
"2023-12-20 05:15:00",2489,0.137928,"NAN","NAN","NAN","NAN","NAN",0.223,0.207,159.7,159.3,10.36,10.14,0
"2023-12-20 05:20:00",2490,0.1344414,"NAN","NAN","NAN","NAN","NAN",0.56,0.438,157.4,157.4,29.73,27.66,0
"2023-12-20 05:25:00",2491,0.1436199,"NAN","NAN","NAN","NAN","NAN",0.384,0.283,220.9,220.3,27.13,25,0
"2023-12-20 05:30:00",2492,0.1488469,"NAN","NAN","NAN","NAN","NAN",0.181,0.176,165,164,5.404,5.73,0
"2023-12-20 05:35:00",2493,0.1782122,"NAN","NAN","NAN","NAN","NAN",0.136,0.116,165.9,165.6,12.09,11.59,0
"2023-12-20 05:40:00",2494,0.2895284,"NAN","NAN","NAN","NAN","NAN",0.784,0.618,156.8,151.5,33.99,29.87,0
"2023-12-20 05:45:00",2495,0.5615939,"NAN","NAN","NAN","NAN","NAN",0.319,0.294,160.9,160.8,13.07,12.8,0
"2023-12-20 05:50:00",2496,0.9603586,"NAN","NAN","NAN","NAN","NAN",0.867,0.794,160,157.4,21.28,19.34,0
"2023-12-20 05:55:00",2497,1.998419,"NAN","NAN","NAN","NAN","NAN",0.123,0.111,183.4,182,9.08,8.65,0
"2023-12-20 06:00:00",2498,3.16738,"NAN","NAN","NAN","NAN","NAN",0.133,0.122,143.3,143.3,8.82,8.67,0
"2023-12-20 06:05:00",2499,4.21143,"NAN","NAN","NAN","NAN","NAN",0.063,0.057,178.6,178.6,6.995,6.834,0
"2023-12-20 06:10:00",2500,8.02214,"NAN","NAN","NAN","NAN","NAN",0.229,0.224,129.4,129.2,5.885,5.805,0
"2023-12-20 06:15:00",2501,10.58636,"NAN","NAN","NAN","NAN","NAN",0.013,0.013,141.5,141.5,0,0.002,0
"2023-12-20 06:20:00",2502,9.309896,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 06:25:00",2503,11.27776,"NAN","NAN","NAN","NAN","NAN",0.187,0.185,141.8,141.8,3.481,3.476,0
"2023-12-20 06:30:00",2504,17.34076,"NAN","NAN","NAN","NAN","NAN",0.06,0.06,144.7,144.7,0.411,0.411,0
"2023-12-20 06:35:00",2505,23.22407,"NAN","NAN","NAN","NAN","NAN",0.032,0.032,129.8,129.8,0.827,0.826,0.254
"2023-12-20 06:40:00",2506,21.87148,"NAN","NAN","NAN","NAN","NAN",0.214,0.21,149,149.2,4.194,4.237,0
"2023-12-20 06:45:00",2507,41.63093,"NAN","NAN","NAN","NAN","NAN",0.523,0.513,143.8,144.4,7.41,7.424,0
"2023-12-20 06:50:00",2508,52.0908,"NAN","NAN","NAN","NAN","NAN",0.168,0.164,161.3,160.5,4.795,4.69,0
"2023-12-20 06:55:00",2509,37.30299,"NAN","NAN","NAN","NAN","NAN",0.09,0.065,202.7,202,14.24,12.56,0
"2023-12-20 07:00:00",2510,40.66729,"NAN","NAN","NAN","NAN","NAN",0.251,0.241,167,164.7,7.452,7.428,0
"2023-12-20 07:05:00",2511,52.23232,"NAN","NAN","NAN","NAN","NAN",0.197,0.185,151,150.2,8.87,8.83,0
"2023-12-20 07:10:00",2512,72.44151,"NAN","NAN","NAN","NAN","NAN",0.132,0.13,150.1,150.3,4.392,4.362,0
"2023-12-20 07:15:00",2513,65.68874,"NAN","NAN","NAN","NAN","NAN",0.421,0.403,146.4,146.4,11.18,10.75,0
"2023-12-20 07:20:00",2514,55.01443,"NAN","NAN","NAN","NAN","NAN",0.685,0.587,153.8,151.8,25.7,23.73,0
"2023-12-20 07:25:00",2515,58.63242,"NAN","NAN","NAN","NAN","NAN",0.732,0.48,161.5,156.6,41.92,35.57,0
"2023-12-20 07:30:00",2516,55.7284,"NAN","NAN","NAN","NAN","NAN",0.32,0.177,192.9,181.8,33.31,29.17,0
"2023-12-20 07:35:00",2517,69.528,"NAN","NAN","NAN","NAN","NAN",0.157,0.146,141.8,142.5,8.46,7.841,0
"2023-12-20 07:40:00",2518,70.60183,"NAN","NAN","NAN","NAN","NAN",0.016,0.016,112.6,112.6,0.008,0.009,0
"2023-12-20 07:45:00",2519,64.37388,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 07:50:00",2520,78.92874,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 07:55:00",2521,115.5542,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 08:00:00",2522,137.3847,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 08:05:00",2523,166.6348,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 08:10:00",2524,266.4041,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 08:15:00",2525,186.8063,"NAN","NAN","NAN","NAN","NAN",0.765,0.511,128.1,127.6,43.41,35.84,0
"2023-12-20 08:20:00",2526,235.7776,"NAN","NAN","NAN","NAN","NAN",0.177,0.174,154.2,154.2,3.919,3.884,0
"2023-12-20 08:25:00",2527,271.119,"NAN","NAN","NAN","NAN","NAN",0.113,0.054,140.6,140.1,23.19,19.67,0
"2023-12-20 08:30:00",2528,149.0795,"NAN","NAN","NAN","NAN","NAN",0.498,0.421,169.4,169,21.56,20.4,0
"2023-12-20 08:35:00",2529,115.3623,"NAN","NAN","NAN","NAN","NAN",0.996,0.894,148.6,149.6,24.94,23.05,0
"2023-12-20 08:40:00",2530,149.9296,"NAN","NAN","NAN","NAN","NAN",1.301,1.162,153.1,152,26.25,23.9,0
"2023-12-20 08:45:00",2531,279.1527,"NAN","NAN","NAN","NAN","NAN",1.146,1.002,143.8,144.6,27.45,24.77,0
"2023-12-20 08:50:00",2532,281.5327,"NAN","NAN","NAN","NAN","NAN",1.364,1.243,152.6,151,26.29,22.5,0
"2023-12-20 08:55:00",2533,190.8181,"NAN","NAN","NAN","NAN","NAN",1.437,1.296,142.7,142.8,27.82,24.25,0
"2023-12-20 09:00:00",2534,135.4163,"NAN","NAN","NAN","NAN","NAN",1.135,0.916,152.4,151.4,36.75,32.53,0
"2023-12-20 09:05:00",2535,80.75763,"NAN","NAN","NAN","NAN","NAN",0.562,0.536,157.2,156.5,12.8,12.32,0
"2023-12-20 09:10:00",2536,78.73875,"NAN","NAN","NAN","NAN","NAN",0.221,0.216,148.5,148.7,5.555,5.44,0
"2023-12-20 09:15:00",2537,105.6311,"NAN","NAN","NAN","NAN","NAN",1.056,1.006,148,146.6,16.08,15.79,0
"2023-12-20 09:20:00",2538,133.7852,"NAN","NAN","NAN","NAN","NAN",0.379,0.372,147.7,147.6,6.81,6.665,0
"2023-12-20 09:25:00",2539,131.2266,"NAN","NAN","NAN","NAN","NAN",0.051,0.048,169.3,169.3,3.921,3.89,0
"2023-12-20 09:30:00",2540,139.8879,"NAN","NAN","NAN","NAN","NAN",0.526,0.513,147.4,147.4,8.94,9.1,0
"2023-12-20 09:35:00",2541,100.2282,"NAN","NAN","NAN","NAN","NAN",1.176,1.151,143.4,143.8,11.46,10.48,0
"2023-12-20 09:40:00",2542,145.4028,"NAN","NAN","NAN","NAN","NAN",1.097,0.999,158.2,154.9,23.47,20.39,0
"2023-12-20 09:45:00",2543,146.7382,"NAN","NAN","NAN","NAN","NAN",1.121,0.759,162.7,158.9,44.56,41.36,0
"2023-12-20 09:50:00",2544,136.8098,"NAN","NAN","NAN","NAN","NAN",0.535,0.329,168.2,161.7,40.6,34.59,0
"2023-12-20 09:55:00",2545,103.3865,"NAN","NAN","NAN","NAN","NAN",1.563,1.527,147.9,147.3,12.65,11.79,0
"2023-12-20 10:00:00",2546,83.39422,"NAN","NAN","NAN","NAN","NAN",2.25,2.161,152.1,149.7,19.52,15.99,0
"2023-12-20 10:05:00",2547,110.7962,"NAN","NAN","NAN","NAN","NAN",1.52,1.43,144.9,143.2,21.23,18.69,0
"2023-12-20 10:10:00",2548,347.1138,"NAN","NAN","NAN","NAN","NAN",1.14,1.04,142.8,143.3,22.16,20.9,0
"2023-12-20 10:15:00",2549,427.9401,"NAN","NAN","NAN","NAN","NAN",1.248,1.126,155,152,26.79,24.08,0
"2023-12-20 10:20:00",2550,260.747,"NAN","NAN","NAN","NAN","NAN",1.764,1.518,159.4,154.6,36.84,28.81,0
"2023-12-20 10:25:00",2551,348.9835,"NAN","NAN","NAN","NAN","NAN",1.202,1.11,142.7,144,23.93,19.1,0
"2023-12-20 10:30:00",2552,293.7773,"NAN","NAN","NAN","NAN","NAN",0.91,0.788,145,146.4,27.13,23.39,0
"2023-12-20 10:35:00",2553,258.8816,"NAN","NAN","NAN","NAN","NAN",1.334,0.889,167.1,169.3,50.13,41.99,0
"2023-12-20 10:40:00",2554,211.0681,"NAN","NAN","NAN","NAN","NAN",1.926,1.823,155,151.7,22.16,18.23,0
"2023-12-20 10:45:00",2555,185.3306,"NAN","NAN","NAN","NAN","NAN",1.21,1.045,168.3,162.2,29.94,25.49,0
"2023-12-20 10:50:00",2556,164.3165,"NAN","NAN","NAN","NAN","NAN",0.689,0.417,146.5,145.3,49.22,36.38,0
"2023-12-20 10:55:00",2557,143.6361,"NAN","NAN","NAN","NAN","NAN",0.878,0.776,171.3,171.4,25.1,24.49,0
"2023-12-20 11:00:00",2558,165.8009,"NAN","NAN","NAN","NAN","NAN",1.167,1.084,154.8,153.7,20.6,20.24,0
"2023-12-20 11:05:00",2559,227.552,"NAN","NAN","NAN","NAN","NAN",0.34,0.205,198.7,199.4,31.16,28.54,0
"2023-12-20 11:10:00",2560,283.8643,"NAN","NAN","NAN","NAN","NAN",0.869,0.818,163.9,163.3,17.71,16.95,0
"2023-12-20 11:15:00",2561,303.1439,"NAN","NAN","NAN","NAN","NAN",0.749,0.571,153.8,151.8,35.62,30.91,0
"2023-12-20 11:20:00",2562,344.9623,"NAN","NAN","NAN","NAN","NAN",1.187,1.097,159.4,160,22.12,20.68,0
"2023-12-20 11:25:00",2563,323.8011,"NAN","NAN","NAN","NAN","NAN",0.286,0.132,146.3,146,38.24,29.86,0
"2023-12-20 11:30:00",2564,299.3047,"NAN","NAN","NAN","NAN","NAN",1.633,1.555,152,149.2,16.49,16.1,0
"2023-12-20 11:35:00",2565,414.567,"NAN","NAN","NAN","NAN","NAN",1.719,1.627,143.3,143.6,22.25,18.09,0
"2023-12-20 11:40:00",2566,513.0833,"NAN","NAN","NAN","NAN","NAN",0.905,0.847,157.2,155.7,18.42,17.37,0
"2023-12-20 11:45:00",2567,543.4551,"NAN","NAN","NAN","NAN","NAN",0.662,0.429,165.2,165.3,39.24,36.81,0
"2023-12-20 11:50:00",2568,596.5018,"NAN","NAN","NAN","NAN","NAN",0.826,0.78,142.3,140.9,16.04,15.78,0
"2023-12-20 11:55:00",2569,544.1842,"NAN","NAN","NAN","NAN","NAN",0.768,0.705,145.4,144.8,19.22,18.51,0
"2023-12-20 12:00:00",2570,533.1064,"NAN","NAN","NAN","NAN","NAN",1.134,0.78,146.5,145.7,49.24,40.97,0
"2023-12-20 12:05:00",2571,567.8965,"NAN","NAN","NAN","NAN","NAN",0.894,0.828,144.3,143.7,19.69,17.48,0
"2023-12-20 12:10:00",2572,521.4894,"NAN","NAN","NAN","NAN","NAN",1.027,0.796,136,137.4,35.76,31.75,0
"2023-12-20 12:15:00",2573,524.4404,"NAN","NAN","NAN","NAN","NAN",1.058,0.937,137,137.6,26.86,24.15,0
"2023-12-20 12:20:00",2574,604.1309,"NAN","NAN","NAN","NAN","NAN",0.192,0.081,114.3,114.8,32.74,27.35,0
"2023-12-20 12:25:00",2575,712.5212,29.45,90.4,3.717,4.111,0.394,0.502,0.35,113,121,32.99,28.98,0
"2023-12-20 12:30:00",2576,693.5242,29.44,90.3,3.71,4.109,0.399,1.174,1.083,139.7,142,22.48,19.43,0
"2023-12-20 12:35:00",2577,530.6779,29.24,90.3,3.668,4.061,0.393,1.237,1.195,144.1,145.8,14.13,13.12,0
"2023-12-20 12:40:00",2578,598.6302,"NAN","NAN","NAN","NAN","NAN",1.46,1.403,142.2,140.7,15.03,14.42,0
"2023-12-20 12:45:00",2579,442.3332,"NAN","NAN","NAN","NAN","NAN",0.854,0.619,148.8,148.3,41.06,34.03,0
"2023-12-20 12:50:00",2580,387.7692,"NAN","NAN","NAN","NAN","NAN",0.899,0.851,146.5,145.2,16.2,15.59,0
"2023-12-20 12:55:00",2581,371.1118,"NAN","NAN","NAN","NAN","NAN",0.822,0.555,109.5,110.9,42.18,37.49,0
"2023-12-20 13:00:00",2582,336.8833,"NAN","NAN","NAN","NAN","NAN",1.247,1.115,132.8,136.8,25.53,22.67,0
"2023-12-20 13:05:00",2583,268.832,"NAN","NAN","NAN","NAN","NAN",0.554,0.463,147,146.7,24.42,20.01,0
"2023-12-20 13:10:00",2584,423.1926,"NAN","NAN","NAN","NAN","NAN",1.132,1.002,151.5,149.6,29.46,25.17,0
"2023-12-20 13:15:00",2585,571.0192,"NAN","NAN","NAN","NAN","NAN",1.031,0.886,136.9,138.2,30.13,26.93,0
"2023-12-20 13:20:00",2586,237.3041,"NAN","NAN","NAN","NAN","NAN",1.132,1.068,146.9,145.7,18.22,16.09,0
"2023-12-20 13:25:00",2587,211.9073,"NAN","NAN","NAN","NAN","NAN",1.169,1.035,161.2,158.9,26.3,21.75,0
"2023-12-20 13:30:00",2588,185.4801,"NAN","NAN","NAN","NAN","NAN",1.743,1.499,132.2,140.5,36.71,28.59,0
"2023-12-20 13:35:00",2589,176.2981,"NAN","NAN","NAN","NAN","NAN",1.405,1.101,144.2,146.5,44.6,35.19,0
"2023-12-20 13:40:00",2590,214.2797,"NAN","NAN","NAN","NAN","NAN",1.044,0.99,146.5,147.2,16.48,15.98,0
"2023-12-20 13:45:00",2591,181.2752,"NAN","NAN","NAN","NAN","NAN",1.374,1.064,130.2,135.8,46.14,35.31,0
"2023-12-20 13:50:00",2592,162.3668,"NAN","NAN","NAN","NAN","NAN",0.955,0.854,159.8,158.2,23.01,22.26,0
"2023-12-20 13:55:00",2593,163.6996,"NAN","NAN","NAN","NAN","NAN",0.486,0.442,137.2,137.7,17.27,14.81,0
"2023-12-20 14:00:00",2594,260.0446,"NAN","NAN","NAN","NAN","NAN",0.641,0.299,194.9,191.6,47.11,41.55,0
"2023-12-20 14:05:00",2595,402.7807,"NAN","NAN","NAN","NAN","NAN",1.002,0.901,150,150.8,21.29,21.41,0
"2023-12-20 14:10:00",2596,318.0908,"NAN","NAN","NAN","NAN","NAN",1.227,0.824,126.5,131.5,53.12,42.13,0
"2023-12-20 14:15:00",2597,188.8014,"NAN","NAN","NAN","NAN","NAN",0.616,0.579,148.2,146.9,15.38,13.26,0
"2023-12-20 14:20:00",2598,174.3827,"NAN","NAN","NAN","NAN","NAN",0.897,0.742,151.8,149.8,30.17,26.57,0
"2023-12-20 14:25:00",2599,259.7186,"NAN","NAN","NAN","NAN","NAN",1.238,0.981,162.6,159,41.18,32.52,0
"2023-12-20 14:30:00",2600,326.2406,"NAN","NAN","NAN","NAN","NAN",1.221,0.854,155.5,153.9,49.05,38.18,0
"2023-12-20 14:35:00",2601,292.7991,"NAN","NAN","NAN","NAN","NAN",1.164,1.07,151.2,149.5,21.93,19.76,0
"2023-12-20 14:40:00",2602,272.0749,"NAN","NAN","NAN","NAN","NAN",0.854,0.76,160.6,157.7,24.08,20.32,0
"2023-12-20 14:45:00",2603,280.405,"NAN","NAN","NAN","NAN","NAN",0.441,0.23,175.9,176,43.12,36.76,0
"2023-12-20 14:50:00",2604,235.8803,"NAN","NAN","NAN","NAN","NAN",0.286,0.189,179,175.4,27.86,24.95,0
"2023-12-20 14:55:00",2605,280.615,"NAN","NAN","NAN","NAN","NAN",0.596,0.407,178.3,179.9,36.1,31.14,0
"2023-12-20 15:00:00",2606,263.9176,"NAN","NAN","NAN","NAN","NAN",0.694,0.587,151.8,150.8,26.13,24.34,0
"2023-12-20 15:05:00",2607,350.3973,"NAN","NAN","NAN","NAN","NAN",0.412,0.34,134.4,138.3,21.8,19.86,0
"2023-12-20 15:10:00",2608,289.4622,"NAN","NAN","NAN","NAN","NAN",0.067,0.065,224.2,224.2,2.82,2.812,0
"2023-12-20 15:15:00",2609,340.5865,"NAN","NAN","NAN","NAN","NAN",0.577,0.549,156,151.3,12.62,11.48,0
"2023-12-20 15:20:00",2610,150.813,"NAN","NAN","NAN","NAN","NAN",1.903,1.759,149,149,23.7,21.65,0
"2023-12-20 15:25:00",2611,124.1471,"NAN","NAN","NAN","NAN","NAN",1.751,1.609,148.5,144.9,27.58,21.11,0
"2023-12-20 15:30:00",2612,135.8678,"NAN","NAN","NAN","NAN","NAN",0.718,0.669,137.1,139.4,16.17,15.17,0
"2023-12-20 15:35:00",2613,151.6839,"NAN","NAN","NAN","NAN","NAN",1.073,0.986,151.3,150.6,22.26,21.12,0
"2023-12-20 15:40:00",2614,176.1601,"NAN","NAN","NAN","NAN","NAN",1.44,1.164,147.4,149.7,36.99,32.67,0
"2023-12-20 15:45:00",2615,150.586,"NAN","NAN","NAN","NAN","NAN",0.897,0.799,168.4,165.2,23.45,22.22,0
"2023-12-20 15:50:00",2616,154.7574,"NAN","NAN","NAN","NAN","NAN",1.803,1.61,160.4,155.3,28.81,26,0
"2023-12-20 15:55:00",2617,178.7868,"NAN","NAN","NAN","NAN","NAN",0.707,0.602,151.5,151.2,26.84,23.71,0
"2023-12-20 16:00:00",2618,156.4403,"NAN","NAN","NAN","NAN","NAN",0.84,0.726,149,146.7,28.13,23.13,0
"2023-12-20 16:05:00",2619,129.3598,"NAN","NAN","NAN","NAN","NAN",1.285,1.189,152.4,152,22.12,19.36,0
"2023-12-20 16:10:00",2620,120.9132,"NAN","NAN","NAN","NAN","NAN",1.834,1.659,155,151.4,30.11,23.81,0
"2023-12-20 16:15:00",2621,94.27615,"NAN","NAN","NAN","NAN","NAN",1.41,1.277,157.7,154.6,28.47,23.45,0
"2023-12-20 16:20:00",2622,49.05993,"NAN","NAN","NAN","NAN","NAN",1.614,1.371,151.3,144.7,33.42,28.86,0
"2023-12-20 16:25:00",2623,62.07434,"NAN","NAN","NAN","NAN","NAN",1.529,1.448,156.1,155.7,17.47,18.39,0
"2023-12-20 16:30:00",2624,76.39269,"NAN","NAN","NAN","NAN","NAN",1.274,1.074,163.7,160.4,34.62,29.55,0
"2023-12-20 16:35:00",2625,69.30758,"NAN","NAN","NAN","NAN","NAN",0.992,0.757,166.1,166.9,38.22,35.29,0
"2023-12-20 16:40:00",2626,43.53739,"NAN","NAN","NAN","NAN","NAN",0.811,0.689,168.7,166.6,26.36,24.19,0
"2023-12-20 16:45:00",2627,69.79218,"NAN","NAN","NAN","NAN","NAN",1.306,1.217,158.9,157.3,20.48,19.13,0
"2023-12-20 16:50:00",2628,57.02596,"NAN","NAN","NAN","NAN","NAN",0.709,0.544,183.6,186.1,33.15,30.54,0
"2023-12-20 16:55:00",2629,42.04797,"NAN","NAN","NAN","NAN","NAN",1.041,0.838,162.7,158.7,34.66,29.77,0
"2023-12-20 17:00:00",2630,46.04583,"NAN","NAN","NAN","NAN","NAN",0.828,0.642,165.3,162.6,33.63,30.05,0
"2023-12-20 17:05:00",2631,59.29147,"NAN","NAN","NAN","NAN","NAN",0.604,0.372,151.1,151.3,42.02,36.96,0
"2023-12-20 17:10:00",2632,68.94875,"NAN","NAN","NAN","NAN","NAN",0.976,0.903,160.8,157.9,20.89,18.98,0
"2023-12-20 17:15:00",2633,69.42219,"NAN","NAN","NAN","NAN","NAN",1.235,1.206,145.9,146,12.68,11.73,0
"2023-12-20 17:20:00",2634,54.40939,"NAN","NAN","NAN","NAN","NAN",0.693,0.519,155.9,151.7,34.3,30.21,0
"2023-12-20 17:25:00",2635,50.89786,"NAN","NAN","NAN","NAN","NAN",0.381,0.342,144.4,144.2,15.85,15.37,0
"2023-12-20 17:30:00",2636,43.44825,"NAN","NAN","NAN","NAN","NAN",0.051,0.05,201.6,201.6,2.711,2.702,0
"2023-12-20 17:35:00",2637,47.5933,"NAN","NAN","NAN","NAN","NAN",0.859,0.652,155.4,155.8,38.29,31.1,0
"2023-12-20 17:40:00",2638,49.86956,"NAN","NAN","NAN","NAN","NAN",1.112,0.879,171.8,166.8,38.81,32.79,0
"2023-12-20 17:45:00",2639,48.8607,"NAN","NAN","NAN","NAN","NAN",0.786,0.429,176.2,154.9,52.72,35.78,0
"2023-12-20 17:50:00",2640,38.51389,"NAN","NAN","NAN","NAN","NAN",0.604,0.533,142.4,145.4,21.67,17.82,0
"2023-12-20 17:55:00",2641,31.53828,"NAN","NAN","NAN","NAN","NAN",1.129,1.05,146.5,146.4,20.74,19.59,0
"2023-12-20 18:00:00",2642,24.20872,"NAN","NAN","NAN","NAN","NAN",0.869,0.744,130.1,131.5,26.44,23.47,0
"2023-12-20 18:05:00",2643,21.23808,"NAN","NAN","NAN","NAN","NAN",0.455,0.251,197.5,201.8,39.42,34.9,0
"2023-12-20 18:10:00",2644,19.06625,"NAN","NAN","NAN","NAN","NAN",0.371,0.326,163.4,164.3,17.01,16.81,0
"2023-12-20 18:15:00",2645,19.5099,"NAN","NAN","NAN","NAN","NAN",0.073,0.073,173.7,173.7,2.183,2.078,0
"2023-12-20 18:20:00",2646,17.56454,"NAN","NAN","NAN","NAN","NAN",0.352,0.336,164.1,165.4,9.86,9.96,0
"2023-12-20 18:25:00",2647,15.90443,"NAN","NAN","NAN","NAN","NAN",1.026,0.97,154.9,152.7,17.48,15.38,0
"2023-12-20 18:30:00",2648,12.89374,"NAN","NAN","NAN","NAN","NAN",0.035,0.033,203.6,203.6,3.422,3.392,0
"2023-12-20 18:35:00",2649,7.739733,"NAN","NAN","NAN","NAN","NAN",0.533,0.468,174.3,170.6,19.98,19.06,0
"2023-12-20 18:40:00",2650,5.412247,"NAN","NAN","NAN","NAN","NAN",0.891,0.842,159.6,157.5,16.93,15.88,0
"2023-12-20 18:45:00",2651,3.558551,"NAN","NAN","NAN","NAN","NAN",0.852,0.753,161.2,162.2,22.4,21.33,0
"2023-12-20 18:50:00",2652,1.853791,"NAN","NAN","NAN","NAN","NAN",0.204,0.189,147.6,148.4,10.38,9.83,0
"2023-12-20 18:55:00",2653,1.504752,"NAN","NAN","NAN","NAN","NAN",0.256,0.242,162.5,162.6,9.89,9.68,0
"2023-12-20 19:00:00",2654,1.204066,"NAN","NAN","NAN","NAN","NAN",0.514,0.46,143.7,141.7,19.05,17.89,0
"2023-12-20 19:05:00",2655,0.3611805,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 19:10:00",2656,0.1611187,"NAN","NAN","NAN","NAN","NAN",0.407,0.349,180.5,180.9,16.9,16.8,0
"2023-12-20 19:15:00",2657,0.1440311,"NAN","NAN","NAN","NAN","NAN",0.676,0.433,179.1,171.6,42.25,37,0.508
"2023-12-20 19:20:00",2658,0.1379757,"NAN","NAN","NAN","NAN","NAN",0.604,0.542,202.5,201,16.79,17.81,0.254
"2023-12-20 19:25:00",2659,0.1367479,"NAN","NAN","NAN","NAN","NAN",0.622,0.502,166.9,167.1,25.46,25.92,0
"2023-12-20 19:30:00",2660,0.1322898,"NAN","NAN","NAN","NAN","NAN",0.729,0.591,253.3,251.5,30.71,29.29,0.254
"2023-12-20 19:35:00",2661,0.133607,"NAN","NAN","NAN","NAN","NAN",0.205,0.187,168,167.9,11.26,10.93,0.254
"2023-12-20 19:40:00",2662,0.1317534,"NAN","NAN","NAN","NAN","NAN",0.215,0.158,202.8,202.8,21.35,19.89,0
"2023-12-20 19:45:00",2663,0.13465,"NAN","NAN","NAN","NAN","NAN",0.136,0.136,186,186,0.019,0.027,0
"2023-12-20 19:50:00",2664,0.1304779,"NAN","NAN","NAN","NAN","NAN",0.377,0.361,207.3,206.9,10.25,9.82,0
"2023-12-20 19:55:00",2665,0.1356155,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 20:00:00",2666,0.130621,"NAN","NAN","NAN","NAN","NAN",0.115,0.094,209.3,206.3,12.26,11.81,0
"2023-12-20 20:05:00",2667,0.1324507,"NAN","NAN","NAN","NAN","NAN",0.412,0.393,193.8,193.1,11.06,11.28,0
"2023-12-20 20:10:00",2668,0.1310322,"NAN","NAN","NAN","NAN","NAN",0.198,0.184,169.4,168,9.27,9.52,0
"2023-12-20 20:15:00",2669,0.135848,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,182.4,182.4,0.001,0,0
"2023-12-20 20:20:00",2670,0.1301918,"NAN","NAN","NAN","NAN","NAN",0.217,0.195,165.3,164.7,12.62,12.31,0.254
"2023-12-20 20:25:00",2671,0.1331004,"NAN","NAN","NAN","NAN","NAN",0.259,0.184,147.9,150.4,23.77,22.25,0
"2023-12-20 20:30:00",2672,0.1297746,"NAN","NAN","NAN","NAN","NAN",0.241,0.237,165.3,165.3,5.25,5.236,0
"2023-12-20 20:35:00",2673,0.1312468,"NAN","NAN","NAN","NAN","NAN",0.154,0.113,221.6,224,16.97,16.51,0
"2023-12-20 20:40:00",2674,0.1311931,"NAN","NAN","NAN","NAN","NAN",0.467,0.279,200.6,186.8,37.37,32.54,0
"2023-12-20 20:45:00",2675,0.1342447,"NAN","NAN","NAN","NAN","NAN",0.133,0.087,203.9,203.9,19.52,17.75,0
"2023-12-20 20:50:00",2676,0.1301918,"NAN","NAN","NAN","NAN","NAN",0.485,0.4,203.9,202.8,24.57,23.4,0
"2023-12-20 20:55:00",2677,0.1338454,"NAN","NAN","NAN","NAN","NAN",0.51,0.436,166.1,161.1,21.91,20.56,0
