"TOA5","3.1.2 Aasu","CR300-WIFI","4053","CR300-WIFI.Std.05.01","CPU:Aasu_wWiFiLogic(1).CR300","52882","Aasu_wx"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Max","AirTF_Avg","RH","Rain_in_Tot","WS_mph_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrW_Avg","SlrMJ_Tot"
"TS","RN","Volts","Deg C","Deg F","%","inch","miles/hour","Deg","Deg","W/m^2","MJ/m^2"
"","","Avg","Max","Avg","Smp","Tot","WVc","WVc","WVc","Avg","Tot"
"2022-02-26 12:00:00",161783,13.340,39.210,78.390,97.400,0.0000,0.0000,0.0000,0.0000,472.80,0.4254990
"2022-02-26 12:15:00",161784,13.370,38.100,78.600,95.700,0.0000,0.0000,0.0000,0.0000,673.60,0.6062644
"2022-02-26 12:30:00",161785,13.360,39.300,80.600,93.100,0.0000,0.0000,0.0000,0.0000,807.00,0.7260936
"2022-02-26 12:45:00",161786,13.120,39.510,79.730,98.900,0.0000,0.0000,0.0000,0.0000,259.20,0.2332507
"2022-02-26 13:00:00",161787,12.960,37.370,76.900,97.900,0.0000,0.0000,0.0000,0.0000,110.10,0.09913309
"2022-02-26 13:15:00",161788,13.370,34.510,76.250,99.500,0.0000,0.0000,0.0000,0.0000,214.20,0.1927699
"2022-02-26 13:30:00",161789,13.460,33.290,76.720,100.00,0.0000,0.0000,0.0000,0.0000,317.70,0.2859583
"2022-02-26 13:45:00",161790,13.460,33.560,77.770,98.100,0.0000,0.0000,0.0000,0.0000,468.70,0.4217928
"2022-02-26 14:00:00",161791,13.450,35.130,78.940,94.600,0.0000,0.0000,0.0000,0.0000,565.50,0.5089496
"2022-02-26 14:15:00",161792,13.420,37.120,81.000,89.300,0.0000,0.0000,0.0000,0.0000,876.00,0.7887576
"2022-02-26 14:30:00",161793,13.400,38.420,81.800,91.700,0.0000,0.0000,0.0000,0.0000,911.00,0.8200651
"2022-02-26 14:45:00",161794,13.380,39.210,81.200,91.000,0.0000,0.0000,0.0000,0.0000,604.90,0.5444214
"2022-02-26 15:00:00",161795,13.370,39.110,80.400,90.300,0.0000,0.0000,0.0000,0.0000,515.70,0.4641730
"2022-02-26 15:15:00",161796,13.370,38.740,80.900,83.900,0.0000,0.0000,0.0000,0.0000,616.40,0.5547277
"2022-02-26 15:30:00",161797,13.360,39.090,81.800,86.200,0.0000,0.0000,0.0000,0.0000,726.80,0.6540824
"2022-02-26 15:45:00",161798,13.370,39.540,81.100,84.900,0.0000,0.0000,0.0000,0.0000,538.50,0.4846672
"2022-02-26 16:00:00",161799,13.370,39.380,79.970,89.300,0.0000,0.0000,0.0000,0.0000,409.70,0.3687061
"2022-02-26 16:15:00",161800,13.400,38.310,79.870,87.300,0.0000,0.0000,0.0000,0.0000,437.60,0.3938805
"2022-02-26 16:30:00",161801,13.420,33.460,80.300,89.900,0.0000,0.0000,0.0000,0.0000,587.60,0.5288647
"2022-02-26 16:45:00",161802,13.430,33.260,81.000,88.800,0.0000,0.0000,0.0000,0.0000,372.20,0.3349361
"2022-02-26 17:00:00",161803,13.430,33.110,80.600,88.800,0.0000,0.0000,0.0000,0.0000,234.90,0.2114536
"2022-02-26 17:15:00",161804,13.430,32.460,79.830,93.100,0.0000,0.0000,0.0000,0.0000,210.80,0.1896883
"2022-02-26 17:30:00",161805,13.460,30.800,78.930,90.200,0.0000,0.0000,0.0000,0.0000,186.80,0.1681096
"2022-02-26 17:45:00",161806,13.490,29.270,79.120,88.000,0.0000,0.0000,0.0000,0.0000,235.80,0.2122553
"2022-02-26 18:00:00",161807,13.500,28.940,79.530,87.500,0.0000,0.0000,0.0000,0.0000,231.80,0.2086392
"2022-02-26 18:15:00",161808,13.500,29.230,79.270,88.700,0.0000,0.0000,0.0000,0.0000,213.90,0.1925100
"2022-02-26 18:30:00",161809,13.500,29.320,79.440,88.900,0.0000,0.0000,0.0000,0.0000,205.10,0.1845481
"2022-02-26 18:45:00",161810,13.500,29.240,79.480,89.100,0.0000,0.0000,0.0000,0.0000,203.80,0.1834342
"2022-02-26 19:00:00",161811,13.500,29.400,79.480,90.500,0.0000,0.0000,0.0000,0.0000,199.80,0.1798200
"2022-02-26 19:15:00",161812,13.500,29.690,79.850,89.000,0.0000,0.0000,0.0000,0.0000,237.60,0.2138192
"2022-02-26 19:30:00",161813,13.500,30.500,80.000,88.200,0.0000,0.0000,0.0000,0.0000,210.00,0.1889665
"2022-02-26 19:45:00",161814,13.500,30.840,80.000,87.900,0.0000,0.0000,0.0000,0.0000,102.90,0.09262502
"2022-02-26 20:00:00",161815,13.500,30.270,79.080,90.100,0.0000,0.0000,0.0000,0.0000,56.650,0.05098782
"2022-02-26 20:15:00",161816,13.500,29.300,77.960,94.800,0.0000,0.0000,0.0000,0.0000,23.780,0.02140014
"2022-02-26 20:30:00",161817,13.150,27.700,76.780,96.600,0.0000,0.0000,0.0000,0.0000,6.8740,0.006186933
"2022-02-26 20:45:00",161818,12.890,26.010,76.370,98.100,0.0000,0.0000,0.0000,0.0000,0.60200,0.0005415162
"2022-02-26 21:00:00",161819,12.880,24.940,75.770,98.900,0.0000,0.0000,0.0000,0.0000,0.010000,9.120047E-06
"2022-02-26 21:15:00",161820,12.870,24.270,75.520,99.300,0.0000,0.0000,0.0000,0.0000,0.0020000,1.394831E-06
"2022-02-26 21:30:00",161821,12.870,23.840,75.700,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,1.287536E-06
"2022-02-26 21:45:00",161822,12.870,23.640,75.820,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 22:00:00",161823,12.860,23.570,75.980,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 22:15:00",161824,12.860,23.550,75.920,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 22:30:00",161825,12.860,23.540,75.940,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 22:45:00",161826,12.850,23.560,76.420,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 23:00:00",161827,12.850,23.820,76.520,99.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 23:15:00",161828,12.850,23.790,76.100,97.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 23:30:00",161829,12.850,23.620,75.810,95.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-26 23:45:00",161830,12.850,23.330,75.930,93.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 00:00:00",161831,12.850,23.090,76.100,92.800,0.0000,0.0000,0.0000,0.0000,0.0010000,9.656520E-07
"2022-02-27 00:15:00",161832,12.850,22.980,76.230,95.900,0.0000,0.0000,0.0000,0.0000,0.0010000,8.583573E-07
"2022-02-27 00:30:00",161833,12.850,23.060,76.190,98.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 00:45:00",161834,12.850,23.170,76.230,99.900,0.0000,0.0000,0.0000,0.0000,0.0000,2.145893E-07
"2022-02-27 01:00:00",161835,12.850,23.290,76.320,99.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 01:15:00",161836,12.850,23.340,76.320,99.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 01:30:00",161837,12.850,23.520,76.290,99.900,0.0000,0.0000,0.0000,0.0000,0.0010000,5.364734E-07
"2022-02-27 01:45:00",161838,12.850,23.450,76.260,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 02:00:00",161839,12.840,23.410,76.080,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 02:15:00",161840,12.850,23.360,76.210,97.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 02:30:00",161841,12.840,23.280,76.170,97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 02:45:00",161842,12.840,23.230,76.020,97.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 03:00:00",161843,12.840,23.140,75.680,97.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 03:15:00",161844,12.840,22.960,75.470,97.500,0.0000,0.0000,0.0000,0.0000,0.0010000,5.364734E-07
"2022-02-27 03:30:00",161845,12.840,22.840,75.610,98.000,0.0000,0.0000,0.0000,0.0000,0.0010000,5.364734E-07
"2022-02-27 03:45:00",161846,12.840,22.730,75.160,98.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 04:00:00",161847,12.840,22.560,75.280,97.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 04:15:00",161848,12.840,22.520,75.300,97.000,0.0000,0.0000,0.0000,0.0000,0.0000,1.072947E-07
"2022-02-27 04:30:00",161849,12.840,22.440,75.350,97.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 04:45:00",161850,12.840,22.440,75.640,98.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 05:00:00",161851,12.840,22.560,75.670,97.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 05:15:00",161852,12.840,22.740,75.440,98.000,0.0000,0.0000,0.0000,0.0000,0.0010000,1.072947E-06
"2022-02-27 05:30:00",161853,12.840,22.600,75.460,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 05:45:00",161854,12.840,22.470,75.530,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 06:00:00",161855,12.840,22.540,75.500,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 06:15:00",161856,12.840,22.720,75.450,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 06:30:00",161857,12.840,22.610,75.450,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 06:45:00",161858,12.840,22.630,75.450,99.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 07:00:00",161859,12.840,22.620,75.470,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 07:15:00",161860,12.650,26.120,75.480,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 07:30:00",161861,12.640,27.070,75.590,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,3.218840E-07
"2022-02-27 07:45:00",161862,12.640,27.360,75.560,100.00,0.0000,0.0000,0.0000,0.0000,0.060000,5.375463E-05
"2022-02-27 08:00:00",161863,12.620,27.480,75.410,100.00,0.0000,0.0000,0.0000,0.0000,1.2680,0.001141508
"2022-02-27 08:15:00",161864,12.600,27.700,75.450,100.00,0.0000,0.0000,0.0000,0.0000,7.9230,0.007130911
"2022-02-27 08:30:00",161865,12.600,27.940,75.790,100.00,0.0000,0.0000,0.0000,0.0000,24.620,0.02216075
"2022-02-27 08:45:00",161866,12.610,28.340,76.290,100.00,0.0000,0.0000,0.0000,0.0000,64.100,0.05769352
"2022-02-27 09:00:00",161867,12.620,28.840,76.710,99.600,0.0000,0.0000,0.0000,0.0000,73.580,0.06622517
"2022-02-27 09:15:00",161868,12.630,29.060,76.960,99.300,0.0000,0.0000,0.0000,0.0000,71.730,0.06456006
"2022-02-27 09:30:00",161869,12.640,29.410,77.050,99.500,0.0000,0.0000,0.0000,0.0000,87.400,0.07867618
"2022-02-27 09:45:00",161870,13.040,29.920,77.610,97.900,0.0000,0.0000,0.0000,0.0000,182.20,0.1639478
"2022-02-27 10:00:00",161871,13.260,30.850,78.350,94.100,0.0000,0.0000,0.0000,0.0000,282.40,0.2541674
"2022-02-27 10:15:00",161872,13.400,32.890,79.340,94.500,0.0000,0.0000,0.0000,0.0000,325.50,0.2929816
"2022-02-27 10:30:00",161873,13.370,34.340,79.600,93.800,0.0000,0.0000,0.0000,0.0000,278.70,0.2508311
"2022-02-27 10:45:00",161874,13.400,35.000,79.390,93.300,0.0000,0.0000,0.0000,0.0000,336.40,0.3027467
"2022-02-27 11:00:00",161875,13.430,36.830,80.900,92.100,0.0000,0.0000,0.0000,0.0000,567.60,0.5108060
"2022-02-27 11:15:00",161876,13.400,38.330,81.700,89.100,0.0000,0.0000,0.0000,0.0000,589.60,0.5306224
"2022-02-27 11:30:00",161877,13.340,38.750,80.900,92.000,0.0000,0.0000,0.0000,0.0000,397.40,0.3576218
"2022-02-27 11:45:00",161878,13.360,38.250,81.100,88.300,0.0000,0.0000,0.0000,0.0000,679.10,0.6111849
"2022-02-27 12:00:00",161879,13.370,38.880,81.500,89.800,0.0000,0.0000,0.0000,0.0000,693.30,0.6239969
"2022-02-27 12:15:00",161880,13.370,39.140,81.600,84.900,0.0000,0.0000,0.0000,0.0000,656.90,0.5911814
"2022-02-27 12:30:00",161881,13.360,39.180,81.100,87.600,0.0000,0.0000,0.0000,0.0000,703.70,0.6332926
"2022-02-27 12:45:00",161882,13.360,38.960,81.500,88.300,0.0000,0.0000,0.0000,0.0000,707.50,0.6367089
"2022-02-27 13:00:00",161883,13.340,39.430,82.000,84.900,0.0000,0.0000,0.0000,0.0000,829.00,0.7461233
"2022-02-27 13:15:00",161884,13.350,39.960,82.500,86.800,0.0000,0.0000,0.0000,0.0000,908.00,0.8167993
"2022-02-27 13:30:00",161885,13.350,40.250,82.500,86.200,0.0000,0.0000,0.0000,0.0000,863.00,0.7770039
"2022-02-27 13:45:00",161886,13.350,40.180,83.300,85.200,0.0000,0.0000,0.0000,0.0000,961.00,0.8648268
"2022-02-27 14:00:00",161887,13.340,40.410,83.800,83.500,0.0000,0.0000,0.0000,0.0000,934.00,0.8408926
"2022-02-27 14:15:00",161888,13.350,40.640,83.300,86.200,0.0000,0.0000,0.0000,0.0000,861.00,0.7749897
"2022-02-27 14:30:00",161889,13.350,40.240,83.700,81.700,0.0000,0.0000,0.0000,0.0000,1022.0,0.9193847
"2022-02-27 14:45:00",161890,13.350,39.690,83.100,85.400,0.0000,0.0000,0.0000,0.0000,902.00,0.8116122
"2022-02-27 15:00:00",161891,13.350,38.920,82.500,85.600,0.0000,0.0000,0.0000,0.0000,940.00,0.8459526
"2022-02-27 15:15:00",161892,13.350,38.260,83.000,84.500,0.0000,0.0000,0.0000,0.0000,911.00,0.8198705
"2022-02-27 15:30:00",161893,13.350,38.460,81.400,92.900,0.0000,0.0000,0.0000,0.0000,402.60,0.3623589
"2022-02-27 15:45:00",161894,13.370,37.280,81.900,86.500,0.0000,0.0000,0.0000,0.0000,879.00,0.7909576
"2022-02-27 16:00:00",161895,13.370,38.210,82.200,85.000,0.0000,0.0000,0.0000,0.0000,700.60,0.6305359
"2022-02-27 16:15:00",161896,13.380,38.110,82.400,84.300,0.0000,0.0000,0.0000,0.0000,722.40,0.6501976
"2022-02-27 16:30:00",161897,13.390,34.940,82.500,86.200,0.0000,0.0000,0.0000,0.0000,642.00,0.5778002
"2022-02-27 16:45:00",161898,13.400,34.790,82.400,84.300,0.0000,0.0000,0.0000,0.0000,712.60,0.6413319
"2022-02-27 17:00:00",161899,13.400,34.770,81.900,90.100,0.0000,0.0000,0.0000,0.0000,295.30,0.2658145
"2022-02-27 17:15:00",161900,13.420,34.220,82.400,88.100,0.0000,0.0000,0.0000,0.0000,675.40,0.6078166
"2022-02-27 17:30:00",161901,13.430,35.190,82.900,90.700,0.0000,0.0000,0.0000,0.0000,486.30,0.4376963
"2022-02-27 17:45:00",161902,13.430,35.200,81.000,92.900,0.0000,0.0000,0.0000,0.0000,215.60,0.1940843
"2022-02-27 18:00:00",161903,13.430,33.230,81.500,88.800,0.0000,0.0000,0.0000,0.0000,345.10,0.3105951
"2022-02-27 18:15:00",161904,13.450,32.580,81.600,90.500,0.0000,0.0000,0.0000,0.0000,328.20,0.2953461
"2022-02-27 18:30:00",161905,13.450,32.480,80.700,91.400,0.0000,0.0000,0.0000,0.0000,353.70,0.3183409
"2022-02-27 18:45:00",161906,13.450,32.010,80.500,91.300,0.0000,0.0000,0.0000,0.0000,265.20,0.2386624
"2022-02-27 19:00:00",161907,13.450,31.730,80.800,92.700,0.0000,0.0000,0.0000,0.0000,244.60,0.2201401
"2022-02-27 19:15:00",161908,13.460,31.660,78.750,97.000,0.0000,0.0000,0.0000,0.0000,109.60,0.09867343
"2022-02-27 19:30:00",161909,13.490,29.580,78.250,96.600,0.0000,0.0000,0.0000,0.0000,58.250,0.05242085
"2022-02-27 19:45:00",161910,13.510,27.940,78.050,97.500,0.0000,0.0000,0.0000,0.0000,40.590,0.03653266
"2022-02-27 20:00:00",161911,13.530,27.230,77.650,98.500,0.0000,0.0000,0.0000,0.0000,23.340,0.02100347
"2022-02-27 20:15:00",161912,13.410,26.490,77.390,98.700,0.0000,0.0000,0.0000,0.0000,12.470,0.01122388
"2022-02-27 20:30:00",161913,12.950,25.720,77.310,98.700,0.0000,0.0000,0.0000,0.0000,4.1070,0.003696087
"2022-02-27 20:45:00",161914,12.880,25.310,77.380,99.100,0.0000,0.0000,0.0000,0.0000,0.32500,0.0002928071
"2022-02-27 21:00:00",161915,12.870,25.250,77.290,98.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 21:15:00",161916,12.870,25.070,77.270,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 21:30:00",161917,12.860,24.900,77.290,99.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 21:45:00",161918,12.860,25.000,77.320,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 22:00:00",161919,12.860,24.800,77.150,99.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 22:15:00",161920,12.850,24.640,76.890,99.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 22:30:00",161921,12.850,24.360,76.780,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 22:45:00",161922,12.850,24.170,77.010,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 23:00:00",161923,12.850,24.270,77.120,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 23:15:00",161924,12.850,24.210,76.900,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 23:30:00",161925,12.850,24.140,76.960,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-27 23:45:00",161926,12.850,24.170,77.130,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 00:00:00",161927,12.850,24.230,77.000,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 00:15:00",161928,12.850,24.200,77.030,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 00:30:00",161929,12.850,24.160,77.130,99.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 00:45:00",161930,12.850,24.170,77.060,99.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 01:00:00",161931,12.850,24.160,77.140,99.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 01:15:00",161932,12.850,24.150,76.900,99.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 01:30:00",161933,12.850,24.050,76.780,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 01:45:00",161934,12.850,23.930,76.660,98.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 02:00:00",161935,12.850,23.810,76.490,98.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 02:15:00",161936,12.850,23.650,76.460,98.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 02:30:00",161937,12.840,23.560,76.310,97.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 02:45:00",161938,12.840,23.480,76.380,98.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 03:00:00",161939,12.840,23.550,76.470,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 03:15:00",161940,12.840,23.580,76.290,99.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 03:30:00",161941,12.840,23.510,76.170,98.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 03:45:00",161942,12.840,23.450,76.420,98.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 04:00:00",161943,12.840,23.440,76.080,98.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 04:15:00",161944,12.840,23.340,75.660,97.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 04:30:00",161945,12.840,23.040,75.900,99.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 04:45:00",161946,12.840,23.020,75.930,99.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 05:00:00",161947,12.840,23.050,75.780,99.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 05:15:00",161948,12.840,22.990,75.640,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 05:30:00",161949,12.840,22.910,75.670,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 05:45:00",161950,12.840,22.930,75.590,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 06:00:00",161951,12.840,22.900,75.600,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 06:15:00",161952,12.840,22.890,75.570,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 06:30:00",161953,12.840,22.910,75.650,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 06:45:00",161954,12.830,22.890,75.510,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 07:00:00",161955,12.830,22.840,75.440,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 07:15:00",161956,12.650,26.270,75.430,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 07:30:00",161957,12.640,27.030,75.360,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-28 07:45:00",161958,12.640,27.330,75.490,100.00,0.0000,0.0000,0.0000,0.0000,0.043000,3.851879E-05
"2022-02-28 08:00:00",161959,12.620,27.500,75.610,100.00,0.0000,0.0000,0.0000,0.0000,1.3630,0.001226271
"2022-02-28 08:15:00",161960,12.610,27.580,75.580,100.00,0.0000,0.0000,0.0000,0.0000,7.6720,0.006904412
"2022-02-28 08:30:00",161961,12.600,27.780,75.970,99.500,0.0000,0.0000,0.0000,0.0000,27.060,0.02435031
"2022-02-28 08:45:00",161962,12.610,28.400,77.120,96.800,0.0000,0.0000,0.0000,0.0000,93.700,0.08434059
"2022-02-28 09:00:00",161963,12.610,29.490,78.220,94.100,0.0000,0.0000,0.0000,0.0000,139.00,0.1250861
"2022-02-28 09:15:00",161964,12.660,31.020,78.870,93.300,0.0000,0.0000,0.0000,0.0000,191.80,0.1726094
"2022-02-28 09:30:00",161965,12.790,32.360,79.550,88.900,0.0000,0.0000,0.0000,0.0000,249.20,0.2242972
"2022-02-28 09:45:00",161966,13.100,33.980,80.400,90.000,0.0000,0.0000,0.0000,0.0000,296.40,0.2667250
"2022-02-28 10:00:00",161967,13.360,35.270,81.100,89.200,0.0000,0.0000,0.0000,0.0000,373.90,0.3364920
"2022-02-28 10:15:00",161968,13.480,37.370,81.700,87.300,0.0000,0.0000,0.0000,0.0000,430.00,0.3869585
"2022-02-28 10:30:00",161969,13.390,38.270,81.900,87.900,0.0000,0.0000,0.0000,0.0000,482.80,0.4344943
"2022-02-28 10:45:00",161970,13.380,39.260,82.000,87.500,0.0000,0.0000,0.0000,0.0000,566.20,0.5095788
"2022-02-28 11:00:00",161971,13.350,39.770,82.000,90.300,0.0000,0.0000,0.0000,0.0000,557.00,0.5013059
"2022-02-28 11:15:00",161972,13.370,39.730,81.600,87.600,0.0000,0.0000,0.0000,0.0000,638.70,0.5748406
"2022-02-28 11:30:00",161973,13.340,39.750,81.600,88.400,0.0000,0.0000,0.0000,0.0000,454.20,0.4087586
"2022-02-28 11:45:00",161974,13.350,39.410,81.400,89.500,0.0000,0.0000,0.0000,0.0000,580.20,0.5221936
"2022-02-28 12:00:00",161975,13.260,38.930,81.100,91.400,0.0000,0.0000,0.0000,0.0000,210.20,0.1892240
"2022-02-28 12:15:00",161976,13.180,36.940,79.490,95.800,0.0000,0.0000,0.0000,0.0000,187.20,0.1684380
"2022-02-28 12:30:00",161977,13.440,34.700,79.790,89.000,0.0000,0.0000,0.0000,0.0000,551.10,0.4959629
"2022-02-28 12:45:00",161978,13.420,36.730,81.300,86.600,0.0000,0.0000,0.0000,0.0000,650.30,0.5852319
"2022-02-28 13:00:00",161979,13.390,37.720,81.600,88.900,0.0000,0.0000,0.0000,0.0000,629.70,0.5667427
"2022-02-28 13:15:00",161980,13.380,37.790,80.500,93.000,0.0000,0.0000,0.0000,0.0000,243.20,0.2189008
"2022-02-28 13:30:00",161981,13.390,36.580,81.000,88.600,0.0000,0.0000,0.0000,0.0000,529.90,0.4769424
"2022-02-28 13:45:00",161982,13.390,37.280,81.500,86.700,0.0000,0.0000,0.0000,0.0000,682.20,0.6139882
"2022-02-28 14:00:00",161983,13.380,38.480,82.200,87.400,0.0000,0.0000,0.0000,0.0000,633.90,0.5704955
"2022-02-28 14:15:00",161984,13.370,38.370,81.600,84.600,0.0000,0.0000,0.0000,0.0000,758.20,0.6823550
"2022-02-28 14:30:00",161985,13.370,38.110,82.400,86.800,0.0000,0.0000,0.0000,0.0000,685.40,0.6168603
"2022-02-28 14:45:00",161986,13.380,38.080,81.500,88.700,0.0000,0.0000,0.0000,0.0000,667.20,0.6004646
"2022-02-28 15:00:00",161987,13.360,37.500,81.700,88.800,0.0000,0.0000,0.0000,0.0000,458.90,0.4130516
"2022-02-28 15:15:00",161988,13.370,37.270,82.100,89.700,0.0000,0.0000,0.0000,0.0000,596.70,0.5370432
"2022-02-28 15:30:00",161989,13.360,37.480,80.800,94.100,0.0000,0.0000,0.0000,0.0000,215.60,0.1940349
"2022-02-28 15:45:00",161990,13.390,36.420,80.500,90.000,0.0000,0.0000,0.0000,0.0000,839.00,0.7551202
"2022-02-28 16:00:00",161991,13.400,37.210,82.100,88.800,0.0000,0.0000,0.0000,0.0000,687.40,0.6186559
"2022-02-28 16:15:00",161992,13.400,37.070,81.600,88.800,0.0000,0.0000,0.0000,0.0000,481.10,0.4329615
"2022-02-28 16:30:00",161993,13.410,33.870,81.200,89.100,0.0000,0.0000,0.0000,0.0000,396.20,0.3565445
"2022-02-28 16:45:00",161994,13.430,32.990,80.800,89.500,0.0000,0.0000,0.0000,0.0000,403.70,0.3633211
"2022-02-28 17:00:00",161995,13.430,32.460,81.300,85.000,0.0000,0.0000,0.0000,0.0000,640.40,0.5763213
"2022-02-28 17:15:00",161996,13.430,33.660,82.000,85.600,0.0000,0.0000,0.0000,0.0000,556.10,0.5004508
"2022-02-28 17:30:00",161997,13.430,34.300,82.500,87.700,0.0000,0.0000,0.0000,0.0000,516.80,0.4651005
"2022-02-28 17:45:00",161998,13.430,34.510,81.700,88.700,0.0000,0.0000,0.0000,0.0000,397.60,0.3578491
